route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411601R3786212:2025-01-24T00:40:05Z,411601,0,4466,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411603R3728711:2025-01-24T00:40:05Z,411603,0,4467,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411604R3786881:2025-01-24T00:40:05Z,411604,1,4468,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411605R3724076:2025-01-22T00:42:25Z,411605,1,4469,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411606R3726497:2025-01-24T00:40:05Z,411606,1,4470,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411607R3725270:2025-01-22T00:42:25Z,411607,1,4471,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411608R3728124:2025-01-22T00:42:25Z,411608,0,4472,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411609R3728170:2025-01-24T00:40:05Z,411609,0,4473,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411610R3730761:2025-01-22T00:42:25Z,411610,0,4474,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411611R3728354:2025-01-24T00:40:05Z,411611,0,4475,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411612R3726976:2025-01-24T00:40:05Z,411612,1,4476,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411613R3724848:2025-01-22T00:42:25Z,411613,1,4477,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411614R3727900:2025-01-22T00:42:25Z,411614,0,4478,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411615R3728356:2025-01-22T00:42:25Z,411615,1,4479,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411616R3728358:2025-01-22T00:42:25Z,411616,0,4480,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411617R3728359:2025-01-22T00:42:25Z,411617,1,4481,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411618R3727578:2025-01-22T00:42:25Z,411618,0,4482,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411619R3728363:2025-01-24T00:40:05Z,411619,0,4483,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000731,OCESN411620R3728365:2025-01-22T00:42:25Z,411620,0,4484,
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,000731,OCESN411621R3728112:2025-01-24T00:40:05Z,411621,0,4485,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,000421,OCESN411623R3728366:2025-01-22T00:42:25Z,411623,1,4486,
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,001114,OCESN411700R3831617:2025-01-22T00:42:25Z,411700,1,4487,
FR:Line::9B891546-602E-47F3-BDBD-79097E163E9C:,001115,OCESN412001R3803248:2025-01-24T00:40:05Z,412001,0,4488,
FR:Line::9B891546-602E-47F3-BDBD-79097E163E9C:,001116,OCESN412001R3803268:2025-01-24T00:40:05Z,412001,0,4489,
FR:Line::9B891546-602E-47F3-BDBD-79097E163E9C:,001117,OCESN412001R3803807:2025-01-24T00:40:05Z,412001,0,4490,
FR:Line::9B891546-602E-47F3-BDBD-79097E163E9C:,000645,OCESN412001R3831668:2025-01-24T00:40:05Z,412001,0,4491,
FR:Line::9B891546-602E-47F3-BDBD-79097E163E9C:,000644,OCESN412001R3831672:2025-01-24T00:40:05Z,412001,0,4492,
FR:Line::9B891546-602E-47F3-BDBD-79097E163E9C:,000435,OCESN412001R3844806:2025-01-24T00:40:05Z,412001,0,4493,
OCESN-87775007-87734319,000646,OCESN412002R3654169:2025-01-21T00:39:14Z,412002,1,4494,
OCESN-87775288-87734350,000193,OCESN412002R3735983:2025-01-22T00:42:25Z,412002,1,4495,
OCESN-87775007-87734350,000647,OCESN412002R3758160:2025-01-20T00:25:28Z,412002,1,4496,
OCESN-87775007-87734319,001118,OCESN412002R3805168:2025-01-21T00:39:14Z,412002,1,4497,
OCESN-87775288-87734319,001119,OCESN412002R3805169:2025-01-21T00:39:14Z,412002,1,4498,
OCESN-87775288-87734269,000644,OCESN412002R3810076:2025-01-18T00:24:06Z,412002,1,4499,
OCESN-87734269-87775007,001120,OCESN412003R3776865:2025-01-24T00:40:05Z,412003,0,4500,
OCESN-87734269-87775007,000387,OCESN412003R3805194:2025-01-24T00:40:05Z,412003,0,4501,
OCESN-87775213-87734004,001121,OCESN412004R3713279:2025-01-22T00:42:25Z,412004,1,4502,
OCESN-87775213-87734269,001122,OCESN412004R3805753:2025-01-21T00:39:14Z,412004,1,4503,
OCESN-87734004-87775007,000647,OCESN412005R3737724:2025-01-20T00:25:28Z,412005,0,4504,
OCESN-87734319-87775007,001115,OCESN412005R3805166:2025-01-21T00:39:14Z,412005,0,4505,
OCESN-87734319-87734699,000193,OCESN412006R3794962:2025-01-22T00:42:25Z,412006,0,4506,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,000467,OCESN412007R3715449:2025-01-24T00:40:05Z,412007,,4507,
FR:Line::6A73FB31-69FE-4B0C-A440-2AFC4D7F8084:,000467,OCESN412008R3735147:2025-01-23T00:40:07Z,412008,1,4508,
FR:Line::AFC81FD4-2ACF-4BD1-96D0-E02D47FFBB4B:,000644,OCESN412009R3810040:2025-01-20T00:25:28Z,412009,,4509,
FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,001123,OCESN412010R3811060:2025-01-24T00:40:05Z,412010,0,4510,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,001060,OCESN412011R3715513:2025-01-24T00:40:05Z,412011,,4511,
FR:Line::AFC81FD4-2ACF-4BD1-96D0-E02D47FFBB4B:,000644,OCESN412012R3810039:2025-01-24T00:40:05Z,412012,,4512,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,001060,OCESN412013R3715231:2025-01-24T00:40:05Z,412013,,4513,
FR:Line::600460FA-9605-4E84-B034-559354045FF1:,001124,OCESN412014R3719784:2025-01-22T00:42:25Z,412014,1,4514,
FR:Line::6A73FB31-69FE-4B0C-A440-2AFC4D7F8084:,000467,OCESN412015R3799132:2025-01-23T00:40:07Z,412015,0,4515,
FR:Line::6A73FB31-69FE-4B0C-A440-2AFC4D7F8084:,000467,OCESN412016R3799012:2025-01-23T00:40:07Z,412016,1,4516,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,000467,OCESN412018R3799133:2025-01-24T00:40:05Z,412018,,4517,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,001060,OCESN412020R3799134:2025-01-24T00:40:05Z,412020,,4518,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,001108,OCESN412088R3746513:2025-01-24T00:40:05Z,412088,1,4519,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,001125,OCESN412088R3833043:2025-01-24T00:40:05Z,412088,1,4520,
FR:Line::e2062de0-0109-435e-afdd-90f43699c2ff:,001126,OCESN412089R3746684:2025-01-24T00:40:05Z,412089,0,4521,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415002R3724517:2024-12-13T00:25:35Z,415002,0,4522,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415003R3651192:2024-12-13T00:25:35Z,415003,1,4523,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415007R3726664:2024-12-13T00:25:35Z,415007,1,4524,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415011R3726995:2024-12-13T00:25:35Z,415011,1,4525,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415013R3724125:2024-12-13T00:25:35Z,415013,1,4526,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415014R3684572:2024-12-13T00:25:35Z,415014,0,4527,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415016R3726700:2024-12-13T00:25:35Z,415016,0,4528,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415024R3728387:2024-12-13T00:25:35Z,415024,0,4529,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415026R3651333:2024-12-13T00:25:35Z,415026,0,4530,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415028R3726808:2024-12-13T00:25:35Z,415028,0,4531,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415033R3725785:2024-12-13T00:25:35Z,415033,1,4532,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000003,OCESN415035R3709612:2025-01-24T00:40:05Z,415035,1,4533,
FR:Line::1168BA7A-658F-406C-8925-11B53602684E:,001127,OCESN415045R3831750:2025-01-21T00:39:14Z,415045,1,4534,
FR:Line::7CD81996-B126-4F3E-87E2-C3A0783C9AC6:,001127,OCESN415069R3831751:2025-01-21T00:39:14Z,415069,1,4535,
FR:Line::560BC1BD-AE16-4EAE-B2A2-F57BCD2E271B:,001127,OCESN415075R3820054:2025-01-23T00:40:07Z,415075,0,4536,
FR:Line::560BC1BD-AE16-4EAE-B2A2-F57BCD2E271B:,001127,OCESN415076R3833929:2025-01-23T00:40:07Z,415076,1,4537,
FR:Line::E702E8F2-F387-490E-96E1-3BD8B51E0F75:,001127,OCESN415099R3843938:2025-01-21T00:39:14Z,415099,0,4538,
FR:Line::A41B0332-BD0D-48BA-9F1E-C16519D8543E:,001128,OCESN415124R3513290:2025-01-21T00:39:14Z,415124,1,4539,
FR:Line::A41B0332-BD0D-48BA-9F1E-C16519D8543E:,001129,OCESN415125R3801309:2025-01-21T00:39:14Z,415125,1,4540,
FR:Line::9E8A0A7B-FC96-452D-B101-08ACAC5E1547:,001130,OCESN415139R3743532:2025-01-24T00:40:05Z,415139,0,4541,
FR:Line::A41B0332-BD0D-48BA-9F1E-C16519D8543E:,001128,OCESN415140R3522587:2025-01-21T00:39:14Z,415140,0,4542,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000035,OCESN415148R3692896:2025-01-21T00:39:14Z,415148,1,4543,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000035,OCESN415150R3692409:2025-01-21T00:39:14Z,415150,1,4544,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000035,OCESN415151R3658638:2024-12-16T00:27:29Z,415151,1,4545,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN415152R3692634:2025-01-10T00:20:33Z,415152,1,4546,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN415153R3659180:2024-12-16T00:27:29Z,415153,1,4547,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN415154R3692755:2025-01-10T00:20:33Z,415154,1,4548,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN415155R3728638:2024-12-16T00:27:29Z,415155,1,4549,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN415157R3684577:2024-12-16T00:27:29Z,415157,1,4550,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN415159R3728205:2024-12-16T00:27:29Z,415159,1,4551,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415161R3739290:2024-12-16T00:27:29Z,415161,1,4552,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415162R3738746:2024-12-16T00:27:29Z,415162,0,4553,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415163R3738750:2024-12-16T00:27:29Z,415163,1,4554,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415164R3738797:2024-12-16T00:27:29Z,415164,0,4555,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415165R3738578:2024-12-16T00:27:29Z,415165,1,4556,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415166R3738798:2024-12-16T00:27:29Z,415166,0,4557,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415167R3738799:2024-12-16T00:27:29Z,415167,1,4558,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415168R3738668:2024-12-16T00:27:29Z,415168,0,4559,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415169R3738800:2024-12-16T00:27:29Z,415169,1,4560,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN415170R3738758:2024-12-16T00:27:29Z,415170,0,4561,
FR:Line::9E8A0A7B-FC96-452D-B101-08ACAC5E1547:,000136,OCESN415172R3744680:2025-01-24T00:40:05Z,415172,1,4562,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416503R3684579:2024-12-13T00:25:35Z,416503,0,4563,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416504R3684580:2024-12-13T00:25:35Z,416504,1,4564,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000003,OCESN416505R3768395:2025-01-24T00:40:05Z,416505,0,4565,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416506R3688570:2024-12-13T00:25:35Z,416506,1,4566,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416507R3684581:2024-12-13T00:25:35Z,416507,0,4567,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000003,OCESN416508R3750724:2025-01-24T00:40:05Z,416508,1,4568,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416509R3684091:2024-12-13T00:25:35Z,416509,0,4569,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416511R3688572:2024-12-13T00:25:35Z,416511,0,4570,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416512R3687865:2024-12-13T00:25:35Z,416512,1,4571,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,001132,OCESN416513R3535642:2025-01-21T00:39:14Z,416513,0,4572,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,000077,OCESN416514R3688574:2024-12-13T00:25:35Z,416514,1,4573,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,000077,OCESN416515R3683931:2024-12-13T00:25:35Z,416515,0,4574,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,000077,OCESN416516R3684777:2024-12-13T00:25:35Z,416516,1,4575,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000035,OCESN416519R3659017:2024-12-13T00:25:35Z,416519,1,4576,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416535R3688575:2024-12-16T00:27:29Z,416535,0,4577,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,001132,OCESN416539R3536096:2025-01-21T00:39:14Z,416539,0,4578,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416540R3684515:2024-12-16T00:27:29Z,416540,1,4579,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,001132,OCESN416545R3535641:2025-01-21T00:39:14Z,416545,0,4580,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,001132,OCESN416547R3535686:2025-01-21T00:39:14Z,416547,0,4581,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,001132,OCESN416549R3535924:2025-01-21T00:39:14Z,416549,0,4582,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416557R3728394:2024-12-11T00:26:38Z,416557,1,4583,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416558R3729707:2024-12-16T00:27:29Z,416558,0,4584,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416559R3728395:2024-12-16T00:27:29Z,416559,1,4585,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416560R3728341:2024-12-16T00:27:29Z,416560,0,4586,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416561R3684584:2024-12-16T00:27:29Z,416561,1,4587,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000035,OCESN416562R3658637:2025-01-21T00:39:14Z,416562,0,4588,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416563R3729536:2024-12-16T00:27:29Z,416563,1,4589,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416564R3728133:2024-12-16T00:27:29Z,416564,0,4590,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416565R3728399:2024-12-16T00:27:29Z,416565,1,4591,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416566R3659195:2024-12-16T00:27:29Z,416566,0,4592,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416567R3687957:2024-12-16T00:27:29Z,416567,1,4593,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000075,OCESN416568R3724149:2024-12-16T00:27:29Z,416568,0,4594,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000035,OCESN416569R3658470:2024-12-16T00:27:29Z,416569,1,4595,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000035,OCESN416570R3658902:2025-01-21T00:39:14Z,416570,0,4596,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN416571R3728404:2024-12-16T00:27:29Z,416571,1,4597,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN416572R3727162:2024-12-16T00:27:29Z,416572,0,4598,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN416573R3658654:2024-12-16T00:27:29Z,416573,1,4599,
FR:Line::8B3F1FD1-3870-435B-8D30-A6998230AC64:,000025,OCESN416574R3728406:2024-12-16T00:27:29Z,416574,0,4600,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN416575R3755202:2024-12-21T00:24:20Z,416575,0,4601,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,000104,OCESN418052R3829620:2025-01-21T00:39:14Z,418052,0,4602,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,000104,OCESN418053R3829531:2025-01-21T00:39:14Z,418053,1,4603,
FR:Line::98933BFE-501C-47DD-9424-2313BB0EECFC:,001132,OCESN418058R3535636:2025-01-21T00:39:14Z,418058,1,4604,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001133,OCESN418060R3717932:2025-01-21T00:39:14Z,418060,0,4605,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001132,OCESN418068R3536263:2025-01-21T00:39:14Z,418068,0,4606,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,001132,OCESN418072R3536352:2025-01-21T00:39:14Z,418072,0,4607,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,000104,OCESN418074R3828454:2025-01-21T00:39:14Z,418074,0,4608,
FR:Line::77ABB665-7B33-4381-AAFC-8131FA780BE5:,000640,OCESN418082R3520534:2025-01-21T00:39:14Z,418082,1,4609,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,000104,OCESN418089R3835954:2025-01-21T00:39:14Z,418089,1,4610,
FR:Line::77ABB665-7B33-4381-AAFC-8131FA780BE5:,000077,OCESN418092R3688386:2024-12-16T00:27:29Z,418092,1,4611,
FR:Line::77ABB665-7B33-4381-AAFC-8131FA780BE5:,000640,OCESN418093R3517028:2025-01-21T00:39:14Z,418093,0,4612,
FR:Line::77ABB665-7B33-4381-AAFC-8131FA780BE5:,001134,OCESN418095R3521751:2025-01-21T00:39:14Z,418095,0,4613,
FR:Line::58FC3A74-C0EE-43AD-98F7-313645A935BF:,001135,OCESN418098R3519508:2025-01-24T00:40:05Z,418098,1,4614,
FR:Line::77ABB665-7B33-4381-AAFC-8131FA780BE5:,000077,OCESN418099R3689075:2024-12-16T00:27:29Z,418099,0,4615,
FR:Line::58FC3A74-C0EE-43AD-98F7-313645A935BF:,001136,OCESN418107R3517477:2025-01-24T00:40:05Z,418107,0,4616,
FR:Line::58FC3A74-C0EE-43AD-98F7-313645A935BF:,001135,OCESN418108R3514253:2025-01-24T00:40:05Z,418108,0,4617,
FR:Line::58FC3A74-C0EE-43AD-98F7-313645A935BF:,001135,OCESN418110R3514252:2025-01-24T00:40:05Z,418110,1,4618,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,001132,OCESN418124R3536349:2025-01-21T00:39:14Z,418124,0,4619,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001004,OCESN418127R3717933:2025-01-21T00:39:14Z,418127,1,4620,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,000771,OCESN418136R3837337:2025-01-24T00:40:05Z,418136,0,4621,
FR:Line::757716c9-9565-495a-8dd8-38a926d7b502:,001137,OCESN418152R3831805:2025-01-21T00:39:14Z,418152,0,4622,
FR:Line::757716c9-9565-495a-8dd8-38a926d7b502:,001137,OCESN418155R3828625:2025-01-21T00:39:14Z,418155,1,4623,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,001137,OCESN418166R3827605:2025-01-24T00:40:05Z,418166,0,4624,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,000808,OCESN418168R3830615:2025-01-24T00:40:05Z,418168,0,4625,
FR:Line::757716c9-9565-495a-8dd8-38a926d7b502:,000808,OCESN418178R3831547:2025-01-21T00:39:14Z,418178,0,4626,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,000003,OCESN418283R3637521:2025-01-24T00:40:05Z,418283,0,4627,
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,000003,OCESN418284R3768417:2025-01-24T00:40:05Z,418284,1,4628,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,001131,OCESN418286R3688370:2025-01-10T00:20:33Z,418286,0,4629,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418287R3684504:2024-12-31T00:22:33Z,418287,1,4630,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,001131,OCESN418288R3687404:2025-01-10T00:20:33Z,418288,0,4631,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418289R3683872:2024-12-31T00:22:33Z,418289,1,4632,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,001131,OCESN418290R3689019:2025-01-10T00:20:33Z,418290,0,4633,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418291R3683871:2024-12-31T00:22:33Z,418291,1,4634,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,001131,OCESN418292R3755981:2025-01-10T00:20:33Z,418292,0,4635,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418293R3684841:2024-12-31T00:22:33Z,418293,1,4636,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,000407,OCESN418294R3750641:2025-01-10T00:20:33Z,418294,0,4637,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418295R3683870:2024-12-31T00:22:33Z,418295,1,4638,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418296R3684510:2024-12-31T00:22:33Z,418296,0,4639,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418297R3683934:2024-12-31T00:22:33Z,418297,1,4640,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418298R3683869:2024-12-31T00:22:33Z,418298,0,4641,
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,001131,OCESN418299R3683868:2024-12-16T00:27:29Z,418299,0,4642,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418300R3683880:2024-12-31T00:22:33Z,418300,0,4643,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN418301R3684222:2024-12-16T00:27:29Z,418301,0,4644,
FR:Line::0A658222-AADD-44FF-B769-75FEE61C107E:,001131,OCESN418302R3689129:2025-01-10T00:20:33Z,418302,0,4645,
FR:Line::65138810-3045-45FD-930D-FA56FDE62809:,001131,OCESN418304R3683867:2024-12-16T00:27:29Z,418304,1,4646,
FR:Line::30F37992-42EC-43CC-8A26-59280550C603:,001131,OCESN418305R3683866:2024-12-31T00:22:33Z,418305,1,4647,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,001137,OCESN418306R3827764:2025-01-24T00:40:05Z,418306,0,4648,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,000771,OCESN418307R3831807:2025-01-24T00:40:05Z,418307,1,4649,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,001137,OCESN418309R3832794:2025-01-24T00:40:05Z,418309,1,4650,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,001137,OCESN418311R3831810:2025-01-24T00:40:05Z,418311,1,4651,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,001137,OCESN418313R3826572:2025-01-24T00:40:05Z,418313,1,4652,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,000808,OCESN418315R3825276:2025-01-24T00:40:05Z,418315,1,4653,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418316R3830295:2025-01-21T00:39:14Z,418316,0,4654,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418317R3831811:2025-01-21T00:39:14Z,418317,1,4655,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418318R3833274:2025-01-21T00:39:14Z,418318,0,4656,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418319R3837333:2025-01-21T00:39:14Z,418319,1,4657,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418320R3842245:2025-01-21T00:39:14Z,418320,0,4658,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418321R3834693:2025-01-21T00:39:14Z,418321,1,4659,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418322R3837306:2025-01-21T00:39:14Z,418322,0,4660,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418323R3831815:2025-01-21T00:39:14Z,418323,1,4661,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418324R3831118:2025-01-21T00:39:14Z,418324,0,4662,
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,000148,OCESN418325R3830503:2025-01-21T00:39:14Z,418325,1,4663,
FR:Line::9BD0D04F-0EBE-4E25-954C-3089850CA2C1:,000252,OCESN418339R3833351:2025-01-24T00:40:05Z,418339,1,4664,
